stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,level_id,platform_code
"vic:rail:NRM_DP3","Decision point 3","-37.80980792","144.99275479","3","vic:rail:NRM","","Level 0",""
"vic:rail:NRM_DP4","Decision point 4","-37.81099422","144.99256364","3","vic:rail:NRM","","Level 0",""
"vic:rail:NRM_DP5","Decision point 5","-37.80980288","144.99245960","3","vic:rail:NRM","","Level 0",""
"vic:rail:NRM_DP6","Decision point 6","-37.81096177","144.99224646","3","vic:rail:NRM","","Level 0",""
"vic:rail:NRM_EN1","Victoria St","-37.80981712","144.99276590","2","vic:rail:NRM","1","Level 0",""
"vic:rail:NRM_EN2","Elizabeth St","-37.81099422","144.99256364","2","vic:rail:NRM","1","Level 0",""
"vic:rail:NRM_EN3","Victoria St","-37.80981170","144.99244800","2","vic:rail:NRM","1","Level 0",""
"vic:rail:NRM_EN4","Elizabeth St","-37.81096177","144.99224646","2","vic:rail:NRM","1","Level 0",""
"vic:rail:NWA","Narre Warren Railway Station","-38.02777361","145.30399300","1","","1","",""
"vic:rail:NWA_BR1","Bike & Ride 1","-38.02759767","145.30366666","3","vic:rail:NWA","","Level 0",""
"vic:rail:NWA_CN1","Concourse","-38.02739685","145.30348900","3","vic:rail:NWA","","Level 0",""
"vic:rail:NWA_ConX","Connex","-38.02780932","145.30396939","","vic:rail:NWA","","Level 0",""
"vic:rail:NWA_EN1","Shrives Rd","-38.02717488","145.30309537","2","vic:rail:NWA","1","Level 0",""
"vic:rail:NWA_EN2","Cranbourne Rd","-38.02749923","145.30371450","2","vic:rail:NWA","1","Level 0",""
"vic:rail:NWA_KR1","Kiss & Ride","-38.02781635","145.30383251","3","vic:rail:NWA","","Level 0",""
"vic:rail:NWA_LI1","Lift 1","-38.02751479","145.30354325","3","vic:rail:NWA","","Level 0",""
"vic:rail:NWA_LI2","Lift 2","-38.02738998","145.30363727","3","vic:rail:NWA","","Level 0",""
"vic:rail:NWA_PR1","Park & Ride 1","-38.02663744","145.30269763","3","vic:rail:NWA","","Level 0",""
"vic:rail:NWA_PR2","Park & Ride 2","-38.02773793","145.30464322","3","vic:rail:NWA","","Level 0",""
"vic:rail:NWA_TX1","Taxi Zone","-38.02788139","145.30396772","3","vic:rail:NWA","","Level 0",""
"vic:rail:NWG","Nunawading Railway Station","-37.82061218","145.17489150","1","","1","",""
"vic:rail:NWG_BR1","Bike & Ride","-37.82060652","145.17510749","3","vic:rail:NWG","","Level 0",""
"vic:rail:NWG_ConX","Connex","-37.82042828","145.17523685","","vic:rail:NWG","","Level 0",""
"vic:rail:NWG_DP1","Decision point 1","-37.82036557","145.17526112","3","vic:rail:NWG","","Level 0",""
"vic:rail:NWG_DP2","Decision point 2","-37.82045601","145.17528161","3","vic:rail:NWG","","Level 0",""
"vic:rail:NWG_DP3","Decision point 3","-37.82044419","145.17510013","3","vic:rail:NWG","","Level 0",""
"vic:rail:NWG_DP4","Decision point 4","-37.82035090","145.17547733","3","vic:rail:NWG","","Level -1",""
"vic:rail:NWG_DP5","Decision point 5","-37.82031096","145.17580778","3","vic:rail:NWG","","Level -1",""
"vic:rail:NWG_EN1","Oval Way","-37.82034703","145.17522749","2","vic:rail:NWG","1","Level 0",""
"vic:rail:NWG_EN2","Springvale Rd","-37.82033218","145.17543235","2","vic:rail:NWG","1","Level 0",""
"vic:rail:NWG_EN3","Springvale Rd","-37.82043975","145.17539562","2","vic:rail:NWG","1","Level 0",""
"vic:rail:NWG_EN4","Springvale Rd","-37.82022404","145.17601441","2","vic:rail:NWG","1","Level 0",""
"vic:rail:NWG_EN5","Springvale Rd","-37.82036870","145.17604493","2","vic:rail:NWG","1","Level 0",""
"vic:rail:NWG_KR1","Kiss & Ride","-37.82066110","145.17514023","3","vic:rail:NWG","","Level 0",""
"vic:rail:NWG_LI1","Lift 1","-37.82041044","145.17524865","3","vic:rail:NWG","","Level 0",""
"vic:rail:NWG_LI2","Springvale Rd","-37.82030600","145.17606920","2","vic:rail:NWG","1","Level 0",""
"vic:rail:NWG_PR1","Park & Ride 1","-37.82089479","145.17510039","3","vic:rail:NWG","","Level 0",""
"vic:rail:NWG_PR2","Park & Ride 2","-37.82023784","145.17807037","3","vic:rail:NWG","","Level 0",""
"vic:rail:NWG_TX1","Taxi Zone","-37.82014919","145.17525509","3","vic:rail:NWG","","Level 0",""
"vic:rail:NWN","North Williamstown Railway Station","-37.85733348","144.88906947","1","","1","",""
"vic:rail:OAK","Oakleigh Railway Station","-37.90037214","145.08830787","1","","1","",""
"vic:rail:OAK_BR1","Bike & Ride","-37.90027693","145.08854916","3","vic:rail:OAK","","Level 0",""
"vic:rail:OAK_ConX","Connex","-37.90037214","145.08830787","","vic:rail:OAK","","Level 0",""
"vic:rail:OAK_DP1","Decision point 1","-37.90046222","145.08830554","3","vic:rail:OAK","","Level 1",""
"vic:rail:OAK_DP2","Decision point 2","-37.90028516","145.08794619","3","vic:rail:OAK","","Level -1",""
"vic:rail:OAK_DP3","Decision point 3","-37.90009086","145.08819005","3","vic:rail:OAK","","Level -1",""
"vic:rail:OAK_DP4","Decision point 4","-37.90010149","145.08773486","3","vic:rail:OAK","","Level -1",""
"vic:rail:OAK_DP5","Decision point 5","-37.89994341","145.08798915","3","vic:rail:OAK","","Level -1",""
"vic:rail:OAK_EN1","Haughton Rd","-37.90043959","145.08802180","2","vic:rail:OAK","1","Level 0",""
"vic:rail:OAK_EN2","Haughton Rd","-37.90026493","145.08781024","2","vic:rail:OAK","1","Level 0",""
"vic:rail:OAK_EN3","Haughton Rd","-37.90007391","145.08770145","2","vic:rail:OAK","1","Level 0",""
"vic:rail:OAK_EN4","Portman St","-37.90023961","145.08847052","2","vic:rail:OAK","1","Level 0",""
"vic:rail:OAK_EN5","Portman St","-37.90013022","145.08839374","2","vic:rail:OAK","1","Level 0",""
"vic:rail:OAK_EN6","Portman St","-37.89987042","145.08793417","2","vic:rail:OAK","1","Level 0",""
"vic:rail:OAK_LI1","Lift 1","-37.90032211","145.08800209","3","vic:rail:OAK","","Level 1",""
"vic:rail:OAK_LI2","Lift 2","-37.90012763","145.08823459","3","vic:rail:OAK","","Level 1",""
"vic:rail:OAK_PR1","Park & Ride 1","-37.89957607","145.08756649","3","vic:rail:OAK","","Level 0",""
"vic:rail:OAK_PR2","Park & Ride 2","-37.90069208","145.08914119","3","vic:rail:OAK","","Level 0",""
"vic:rail:OAK_PR3","Park & Ride 3","-37.90087761","145.08724847","3","vic:rail:OAK","","Level 0",""
"vic:rail:OAK_TX1","Taxi Zone","-37.89994581","145.08813693","3","vic:rail:OAK","","Level 0",""
"vic:rail:OFC","Officer Railway Station","-38.06614572","145.41098723","1","","1","",""
"vic:rail:OKP","Oak Park Railway Station","-37.71794973","144.92151877","1","","1","",""
"vic:rail:OMD","Ormond Railway Station","-37.90321167","145.03961342","1","","1","",""
"vic:rail:PAR","Parliament Railway Station","-37.81133700","144.97311900","1","","1","",""
"vic:rail:PAT","Patterson Railway Station","-37.92514919","145.03547003","1","","1","",""
"vic:rail:PKD","Parkdale Railway Station","-37.99307882","145.07632682","1","","1","",""
"vic:rail:PKM","Pakenham Railway Station","-38.08061397","145.48637907","1","","1","",""
"vic:rail:PKV","Parkville Railway Station","-37.79987386","144.95954246","1","","1","",""
"vic:rail:PKV_CN1","Concourse 1","-37.79980039","144.95894255","3","vic:rail:PKV","","Level -1",""
"vic:rail:PKV_CN2","Concourse 2","-37.79973631","144.95836509","3","vic:rail:PKV","","Level -1",""
"vic:rail:PKV_CN3","Concourse 3","-37.79982741","144.95894180","3","vic:rail:PKV","","Level -1",""
"vic:rail:PKV_CN4","Concourse 4","-37.79978134","144.95836385","3","vic:rail:PKV","","Level -1",""
"vic:rail:PKV_EN1","Grattan St East","-37.79985723","144.95962242","2","vic:rail:PKV","1","Level 0",""
"vic:rail:PKV_EN2","Royal Pde East","-37.79933328","144.95799005","2","vic:rail:PKV","1","Level 0",""
"vic:rail:PKV_EN3","Royal Pde West","-37.79917794","144.95734697","2","vic:rail:PKV","1","Level 0",""
"vic:rail:PKV_EN4","Grattan St West","-37.79967778","144.95654955","2","vic:rail:PKV","1","Level 0",""
"vic:rail:PKV_LI1","Grattan St East","-37.79971129","144.95900179","2","vic:rail:PKV","1","Level 0",""
"vic:rail:PKV_LI2","Royal Pde East","-37.79960508","144.95807342","2","vic:rail:PKV","1","Level 0",""
"vic:rail:PKV_LI3","Royal Pde West","-37.79959814","144.95715367","2","vic:rail:PKV","1","Level 0",""
"vic:rail:PKV_LI4","Grattan St West","-37.79985232","144.95726024","2","vic:rail:PKV","1","Level 0",""
"vic:rail:PKV_LI5","Lift 5","-37.79989971","144.95947360","3","vic:rail:PKV","","Level -1",""
"vic:rail:PRA","Prahran Railway Station","-37.84951848","144.98985992","1","","1","",""
"vic:rail:PRA_BR1","Bike & Ride","-37.84925979","144.99001469","3","vic:rail:PRA","","Level 0",""
"vic:rail:PRA_ConX","Connex","-37.84951848","144.98985992","","vic:rail:PRA","","Level 0",""
"vic:rail:PRA_EN1","Greville St","-37.84950715","144.98972385","2","vic:rail:PRA","1","Level 0",""
"vic:rail:PRA_EN2","High St","-37.85003743","144.98964126","2","vic:rail:PRA","1","Level 0",""
"vic:rail:PRA_EN3","Porter St","-37.84944895","144.99000956","2","vic:rail:PRA","1","Level 0",""
"vic:rail:PRA_EN4","Porter St","-37.84967414","144.99000344","2","vic:rail:PRA","1","Level 0",""
"vic:rail:PRE","Preston Railway Station","-37.73867424","145.00052198","1","","1","",""
"vic:rail:PRE_BR1","Bike & Ride 1","-37.73853031","145.00053720","3","vic:rail:PRE","","Level 0",""
"vic:rail:PRE_BR2","Bike & Ride 2","-37.73924308","145.00058611","3","vic:rail:PRE","","Level 0",""
"vic:rail:PRE_CN1","Concourse","-37.73874688","145.00055407","3","vic:rail:PRE","","Level 0",""
"vic:rail:PRE_EN1","Murray Rd","-37.73854909","145.00058209","2","vic:rail:PRE","1","Level 0",""
"vic:rail:PRE_EN2","Cramer St","-37.73896230","145.00050288","2","vic:rail:PRE","1","Level 0",""
"vic:rail:PRE_KR1","Kiss & Ride 1","-37.73921163","145.00032595","3","vic:rail:PRE","","Level 0",""
"vic:rail:PRE_PR1","Park & Ride 1","-37.73705880","145.00091723","3","vic:rail:PRE","","Level 0",""
"vic:rail:PRE_PR2","Park & Ride 2","-37.73923422","145.00006434","3","vic:rail:PRE","","Level 0",""
"vic:rail:PVL","Pascoe Vale Railway Station","-37.73075596","144.92819562","1","","1","",""
"vic:rail:RCE","Flemington Racecourse Railway Station","-37.78721073","144.90757709","1","","1","",""
"vic:rail:REG","Regent Railway Station","-37.72840277","145.00277256","1","","1","",""
"vic:rail:REG_DP1","Decision Point","-37.72801909","145.00299845","3","vic:rail:REG","","Level -1",""
"vic:rail:REG_EN1","Robinson Rd","-37.72848002","145.00307684","2","vic:rail:REG","1","Level 0",""
"vic:rail:REG_EN2","Robinson Rd","-37.72830984","145.00313814","2","vic:rail:REG","1","Level 0",""
"vic:rail:REG_EN3","Robinson Rd","-37.72864159","145.00303846","2","vic:rail:REG","1","Level 0",""
"vic:rail:REG_EN4","Robinson Rd","-37.72847714","145.00290672","2","vic:rail:REG","1","Level -1",""
"vic:rail:REG_EN5","Verdun Grove","-37.72837344","145.00263719","2","vic:rail:REG","1","Level 0",""
"vic:rail:REG_PR1","Park & Ride 1","-37.72794049","145.00261479","3","vic:rail:REG","","Level 0",""
"vic:rail:REG_PR2","Park & Ride 2","-37.72979017","145.00274663","3","vic:rail:REG","","Level 0",""
"vic:rail:REG_PR3","Park & Ride 3","-37.72888095","145.00280510","3","vic:rail:REG","","Level 0",""
"vic:rail:REG_PR4","Park & Ride 4","-37.72787957","145.00327451","3","vic:rail:REG","","Level 0",""
"vic:rail:RES","Reservoir Railway Station","-37.71688492","145.00699582","1","","1","",""
"vic:rail:RES_BR1","Bike & Ride","-37.71698803","145.00723130","3","vic:rail:RES","","Level 0",""
"vic:rail:RES_DP1","Decision point 1","-37.71665205","145.00708147","3","vic:rail:RES","","Level 0",""
"vic:rail:RES_DP2","Decision point 2","-37.71642897","145.00721224","3","vic:rail:RES","","Level 0",""
"vic:rail:RES_EN1","High St","-37.71660031","145.00721900","2","vic:rail:RES","1","Level 0",""
"vic:rail:RES_EN2","Spring St","-37.71647209","145.00709764","2","vic:rail:RES","1","Level 0",""
"vic:rail:RES_LI1","Lift 1","-37.71680385","145.00699799","3","vic:rail:RES","","Level 0",""
"vic:rail:RES_LI2","Lift 2","-37.71636649","145.00724795","3","vic:rail:RES","","Level 0",""
"vic:rail:RES_PR1","Park & Ride 1","-37.71729161","145.00706434","3","vic:rail:RES","","Level 0",""
"vic:rail:RES_PR2","Park & Ride 2","-37.71813834","145.00597523","3","vic:rail:RES","","Level 0",""
"vic:rail:RES_PR3","Park & Ride 3","-37.71966852","145.00586613","3","vic:rail:RES","","Level 0",""
"vic:rail:RIP","Ripponlea Railway Station","-37.87596086","144.99525782","1","","1","",""
"vic:rail:RIP_ConX","Connex","-37.87590643","144.99523656","","vic:rail:RIP","","Level 0",""
"vic:rail:RIP_DP1","Decision Point 1","-37.87599708","144.99526821","3","vic:rail:RIP","","Level 1",""
"vic:rail:RIP_EN1","Morres St","-37.87599437","144.99510912","2","vic:rail:RIP","1","Level 0",""
"vic:rail:RIP_EN2","Glen Eira Ave","-37.87590798","144.99532747","2","vic:rail:RIP","1","Level 0",""
"vic:rail:RIP_EN3","Morres St","-37.87604861","144.99511901","2","vic:rail:RIP","1","Level 0",""
"vic:rail:RIP_EN4","Glen Eira Ave","-37.87595437","144.99540579","2","vic:rail:RIP","1","Level 0",""
"vic:rail:RIV","Riversdale Railway Station","-37.83150543","145.06964598","1","","1","",""
"vic:rail:RIV_DP1","Decision Point 1","-37.83268947","145.06930833","3","vic:rail:RIV","","Level 0",""
"vic:rail:RIV_DP2","Decision Point 2","-37.83272960","145.06955726","3","vic:rail:RIV","","Level 0",""
"vic:rail:RIV_EN1","Wandin Rd","-37.83149307","145.06944178","2","vic:rail:RIV","1","Level 0",""
"vic:rail:RIV_EN2","Platform 2","-37.83152717","145.06987266","2","vic:rail:RIV","1","Level 0",""
"vic:rail:RIV_PR1","Park & Ride","-37.83186974","145.06932970","3","vic:rail:RIV","","Level 0",""
"vic:rail:RMD","Richmond Railway Station","-37.82407446","144.99016426","1","","1","",""
"vic:rail:RMD_CN1","Concourse 1","-37.82457298","144.99033251","3","vic:rail:RMD","","Level 1",""
"vic:rail:RMD_ConX","Connex","-37.82407446","144.99016426","","vic:rail:RMD","","Level 0",""
"vic:rail:RMD_DP1","Decision Point 1","-37.82437558","144.99038331","3","vic:rail:RMD","","Level 1",""
"vic:rail:RMD_DP10","Decision Point 10","-37.82366145","144.98919842","3","vic:rail:RMD","","Level -1",""
"vic:rail:RMD_DP11","Decision Point 11","-37.82354473","144.98922431","3","vic:rail:RMD","","Level -1",""
"vic:rail:RMD_DP12","Decision Point 12","-37.82369357","144.98791376","3","vic:rail:RMD","","Level 0",""
"vic:rail:RMD_DP13","Decision Point 13","-37.82358645","144.98797347","3","vic:rail:RMD","","Level 0",""
"vic:rail:RMD_DP14","Decision Point 14","-37.82347013","144.98802207","3","vic:rail:RMD","","Level 0",""
"vic:rail:RMD_DP15","Decision Point 15","-37.82334480","144.98807092","3","vic:rail:RMD","","Level 0",""
"vic:rail:RMD_DP16","Decision Point 16","-37.82322847","144.98811952","3","vic:rail:RMD","","Level 0",""
"vic:rail:RMD_DP17","Decision Point 17","-37.82461463","144.99066085","3","vic:rail:RMD","","Level 1",""
"vic:rail:RMD_DP2","Decision Point 2","-37.82425926","144.99043191","3","vic:rail:RMD","","Level 1",""
"vic:rail:RMD_DP3","Decision Point 3","-37.82415194","144.99048026","3","vic:rail:RMD","","Level 1",""
"vic:rail:RMD_DP4","Decision Point 4","-37.82403581","144.99054022","3","vic:rail:RMD","","Level 1",""
"vic:rail:RMD_DP5","Decision Point 5","-37.82392850","144.99058857","3","vic:rail:RMD","","Level 1",""
"vic:rail:RMD_DP6","Decision Point 6","-37.82385682","144.99061324","3","vic:rail:RMD","","Level 1",""
"vic:rail:RMD_DP7","Decision Point 7","-37.82402979","144.98913162","3","vic:rail:RMD","","Level -1",""
"vic:rail:RMD_DP8","Decision Point 8","-37.82391308","144.98915751","3","vic:rail:RMD","","Level -1",""
"vic:rail:RMD_DP9","Decision Point 9","-37.82378736","144.98918364","3","vic:rail:RMD","","Level -1",""
"vic:rail:RMD_EN1","Swan St","-37.82469850","144.99029502","2","vic:rail:RMD","1","Level 0",""
"vic:rail:RMD_EN2","Swan St","-37.82473153","144.99064632","2","vic:rail:RMD","1","Level 0",""
"vic:rail:RMD_EN3","Stewart St","-37.82388559","144.99071471","2","vic:rail:RMD","1","Level 0",""
"vic:rail:RMD_EN4","Stewart St","-37.82374428","144.99035499","2","vic:rail:RMD","1","Level 0",""
"vic:rail:ROS","Rosanna Railway Station","-37.74287860","145.06614029","1","","1","",""
"vic:rail:ROS_BR1","Bike & Ride","-37.74299042","145.06636435","3","vic:rail:ROS","","Level 0",""
"vic:rail:ROS_CN1","Concourse","-37.74287935","145.06618567","3","vic:rail:ROS","","Level 1",""
"vic:rail:ROS_ConX","Connex","-37.74287860","145.06614029","","vic:rail:ROS","","Level 0",""
"vic:rail:ROS_DP1","Decision point 1","-37.74279660","145.06608568","3","vic:rail:ROS","","Level -1",""
"vic:rail:ROS_DP2","Decision point 2","-37.74283244","145.06607340","3","vic:rail:ROS","","Level -1",""
"vic:rail:ROS_EN1","Lower Plenty Rd","-37.74252654","145.06610406","2","vic:rail:ROS","1","Level 0",""
"vic:rail:ROS_EN2","Lower Plenty Rd","-37.74234880","145.06625622","2","vic:rail:ROS","1","Level 0",""
"vic:rail:ROS_EN3","Turnham Ave","-37.74275621","145.06637045","2","vic:rail:ROS","1","Level 0",""
"vic:rail:ROS_EN4","Beetham Pde","-37.74282176","145.06597154","2","vic:rail:ROS","1","Level 0",""
"vic:rail:ROS_EN5","Station Car Park","-37.74319612","145.06626821","2","vic:rail:ROS","1","Level 0",""
"vic:rail:ROS_KR1","Kiss & Ride","-37.74306565","145.06655533","3","vic:rail:ROS","","Level 0",""
"vic:rail:ROS_LI1","Turnham Ave","-37.74286319","145.06629957","2","vic:rail:ROS","1","Level 0",""
"vic:rail:ROS_LI2","Lift 2","-37.74290432","145.06606018","3","vic:rail:ROS","","Level 1",""
"vic:rail:ROS_PR1","Park & Ride 1","-37.74448373","145.06620065","3","vic:rail:ROS","","Level 0",""
"vic:rail:ROS_PR2","Park & Ride 2","-37.74390508","145.06663562","3","vic:rail:ROS","","Level 0",""
"vic:rail:RPK","Royal Park Railway Station","-37.78119293","144.95230127","1","","1","",""
"vic:rail:RUS","Rushall Railway Station","-37.78321711","144.99240708","1","","1","",""
"vic:rail:RUS_DP1","Decision Point 1","-37.78300781","144.99228784","3","vic:rail:RUS","","Level -1",""
"vic:rail:RUS_DP2","Decision Point 2","-37.78314041","144.99213664","3","vic:rail:RUS","","Level -1",""
"vic:rail:RUS_EN1","Rushall Station Brg","-37.78311308","144.99264834","2","vic:rail:RUS","1","Level 0",""
"vic:rail:RUS_EN2","Rushall Station Brg","-37.78293478","144.99223304","2","vic:rail:RUS","1","Level 0",""
"vic:rail:RUS_EN3","Falconer St","-37.78290747","144.99168876","2","vic:rail:RUS","1","Level 0",""
"vic:rail:RUS_EN4","Falconer St","-37.78293547","144.99174477","2","vic:rail:RUS","1","Level 1",""
"vic:rail:RUS_EN5","Summer Ave","-37.78317740","144.99219241","2","vic:rail:RUS","1","Level 0",""
"vic:rail:RUT","Ruthven Railway Station","-37.70789754","145.00951662","1","","1","",""
"vic:rail:RUT_DP1","Decision Point 1","-37.70746516","145.00952819","3","vic:rail:RUT","","Level -1",""
"vic:rail:RUT_EN1","Macartney St","-37.70748815","145.00982249","2","vic:rail:RUT","1","Level 0",""
"vic:rail:RUT_EN2","High St","-37.70744446","145.00936993","2","vic:rail:RUT","1","Level 0",""
"vic:rail:RUT_PR1","Park & Ride 1","-37.70785556","145.00969923","3","vic:rail:RUT","","Level 0",""
"vic:rail:RUT_PR2","Park & Ride 2","-37.70775859","145.00929347","3","vic:rail:RUT","","Level 0",""
"vic:rail:RWD","Ringwood Railway Station","-37.81588648","145.22896846","1","","1","",""
"vic:rail:RWD_BR1","Bike & Ride","-37.81532627","145.22947033","3","vic:rail:RWD","","Level 0",""
"vic:rail:RWD_ConX","Connex","-37.81565977","145.22947372","","vic:rail:RWD","","Level 0",""
"vic:rail:RWD_DP1","Decision point 1","-37.81581650","145.22970854","3","vic:rail:RWD","","Level 2",""
"vic:rail:RWD_DP2","Decision point 2","-37.81561626","145.22957700","3","vic:rail:RWD","","Level 2",""
"vic:rail:RWD_DP3","Decision point 3","-37.81552549","145.22953373","3","vic:rail:RWD","","Level 2",""
"vic:rail:RWD_DP4","Decision point 4","-37.81537046","145.22941247","3","vic:rail:RWD","","Level 2",""
"vic:rail:RWD_DP5","Decision point 5","-37.81565994","145.22948508","3","vic:rail:RWD","","Level 2",""
"vic:rail:RWD_DP6","Decision point 6","-37.81593323","145.22908094","3","vic:rail:RWD","","Level 1",""
"vic:rail:RWD_DP7","Decision point 7","-37.81569136","145.22917761","3","vic:rail:RWD","","Level 0",""
"vic:rail:RWD_EN1","Station St","-37.81590761","145.22977453","2","vic:rail:RWD","1","Level 0",""
"vic:rail:RWD_EN2","Station St","-37.81598511","145.22953411","2","vic:rail:RWD","1","Level 0",""
"vic:rail:RWD_EN3","Maroondah Hwy","-37.81544744","145.22913799","2","vic:rail:RWD","1","Level 0",""
"vic:rail:RWD_EN4","Railway Pl","-37.81567129","145.22904176","2","vic:rail:RWD","1","Level 0",""
"vic:rail:RWD_EN5","Railway Pl","-37.81563662","145.22913347","2","vic:rail:RWD","1","Level 0",""
"vic:rail:RWD_EN6","Railway Pl","-37.81549829","145.22952302","2","vic:rail:RWD","1","Level 0",""
"vic:rail:RWD_LI1","Maroondah Hwy","-37.81538779","145.22936662","2","vic:rail:RWD","1","Level 0",""
"vic:rail:RWD_LI2","Lift 2","-37.81573303","145.22955149","3","vic:rail:RWD","","Level 2",""
"vic:rail:RWD_LI3","Lift 3","-37.81556951","145.22946452","3","vic:rail:RWD","","Level 2",""
"vic:rail:RWD_PR1","Park & Ride","-37.81610543","145.22914499","3","vic:rail:RWD","","Level 0",""
"vic:rail:RWE","Ringwood East Railway Station","-37.81196804","145.25019091","1","","1","",""
"vic:rail:RXP","Roxburgh Park Railway Station","-37.63823121","144.93540368","1","","1","",""
"vic:rail:SAB","St Albans Railway Station (St Albans)","-37.74486131","144.80005045","1","","1","",""
"vic:rail:SAB_BR1","Bike & Ride","-37.74520166","144.79993823","3","vic:rail:SAB","","Level 0",""
"vic:rail:SAB_ConX","Connex","-37.74486131","144.80005045","","vic:rail:SAB","","Level 0",""
"vic:rail:SAB_DP1","Decision point 1","-37.74464028","144.79979598","3","vic:rail:SAB","","Level 0",""
"vic:rail:SAB_DP2","Decision point 2","-37.74470895","144.79961237","3","vic:rail:SAB","","Level 0",""
"vic:rail:SAB_EN1","St Albans Rd","-37.74450349","144.79970924","2","vic:rail:SAB","1","Level 0",""
"vic:rail:SAB_EN2","Mckechine St","-37.74460733","144.79947920","2","vic:rail:SAB","1","Level 0",""
"vic:rail:SAB_KR1","Kiss & Ride","-37.74486661","144.80033401","3","vic:rail:SAB","","Level 0",""
"vic:rail:SAB_LI1","Lift 1","-37.74462121","144.79973980","3","vic:rail:SAB","","Level 0",""
"vic:rail:SAB_LI2","Lift 2","-37.74467292","144.79961344","3","vic:rail:SAB","","Level 0",""
"vic:rail:SAB_PR1","Park & Ride 1","-37.74253517","144.79854194","3","vic:rail:SAB","","Level 0",""
"vic:rail:SAB_PR2","Park & Ride 2","-37.74719442","144.80193336","3","vic:rail:SAB","","Level 0",""
"vic:rail:SAB_TX1","Taxi Zone","-37.74476044","144.79947466","3","vic:rail:SAB","","Level 0",""
"vic:rail:SEA","Seaford Railway Station","-38.10402104","145.12823040","1","","1","",""
"vic:rail:SEN","Seddon Railway Station","-37.80900514","144.89567157","1","","1","",""
"vic:rail:SGS","Showgrounds Railway Station","-37.78347220","144.91425689","1","","1","",""
"vic:rail:SHE","Seaholme Railway Station","-37.86784231","144.84095773","1","","1","",""
"vic:rail:SHM","Sandringham Railway Station","-37.95033018","145.00456136","1","","1","",""
"vic:rail:SHM_BR1","Bike & Ride","-37.95072226","145.00430038","3","vic:rail:SHM","","Level 0",""
"vic:rail:SHM_ConX","Connex","-37.95033018","145.00456136","","vic:rail:SHM","","Level 0",""
"vic:rail:SHM_EN1","Station St","-37.95029852","145.00428908","2","vic:rail:SHM","1","Level 0",""
"vic:rail:SHM_PR1","Park & Ride","-37.94947356","145.00506251","3","vic:rail:SHM","","Level 0",""
"vic:rail:SHM_TX1","Taxi Zone","-37.95104402","145.00414372","3","vic:rail:SHM","","Level 0",""
"vic:rail:SKN","South Kensington Railway Station","-37.79953087","144.92546901","1","","1","",""
"vic:rail:SME","Strathmore Railway Station","-37.74359132","144.92731571","1","","1","",""
"vic:rail:SMG","South Morang Railway Station","-37.64905033","145.06701257","1","","1","",""
"vic:rail:SMG_BR1","Bike and Ride 1","-37.64923123","145.06815265","3","vic:rail:SMG","","Level 0",""
"vic:rail:SMG_DP1","Decision Point 1","-37.64901224","145.06798831","3","vic:rail:SMG","","Level 0",""
"vic:rail:SMG_EN1","Service Rd","-37.64900490","145.06809051","2","vic:rail:SMG","1","Level 0",""
"vic:rail:SMG_EN2","Bus Interchange","-37.64913687","145.06789441","2","vic:rail:SMG","1","Level 0",""
"vic:rail:SMG_PR1","Park and Ride 1","-37.64738479","145.06876721","3","vic:rail:SMG","","Level 0",""
"vic:rail:SMG_PR2","Park and Ride 2","-37.64843948","145.06988465","3","vic:rail:SMG","","Level 0",""
"vic:rail:SMG_TX1","Taxi Zone","-37.64876242","145.06814213","3","vic:rail:SMG","","Level 0",""
"vic:rail:SNP","Sandown Park Railway Station","-37.95648655","145.16282634","1","","1","",""
"vic:rail:SOU","Southland Railway Station","-37.95813507","145.04864786","1","","1","",""
"vic:rail:SPG","Springvale Railway Station","-37.94950878","145.15345183","1","","1","",""
"vic:rail:SPG_BR1","Bike & Ride","-37.94938899","145.15328412","3","vic:rail:SPG","","Level 0",""
"vic:rail:SPG_CN1","Concourse","-37.94908940","145.15314368","3","vic:rail:SPG","","Level 0",""
"vic:rail:SPG_ConX","Connex","-37.94950878","145.15345183","","vic:rail:SPG","","Level 0",""
"vic:rail:SPG_DP1","Decision point 1","-37.94928161","145.15333233","3","vic:rail:SPG","","Level 0",""
"vic:rail:SPG_DP2","Decision point 2","-37.94921944","145.15339079","3","vic:rail:SPG","","Level 0",""
"vic:rail:SPG_EN1","Springvale Rd","-37.94897916","145.15300987","2","vic:rail:SPG","1","Level 0",""
"vic:rail:SPG_KR1","Kiss & Ride","-37.94966174","145.15343662","3","vic:rail:SPG","","Level 0",""
"vic:rail:SPG_LI1","Lift 1","-37.94924451","145.15326498","3","vic:rail:SPG","","Level 0",""
"vic:rail:SPG_LI2","Lift 2","-37.94916468","145.15334664","3","vic:rail:SPG","","Level 0",""
"vic:rail:SPG_PR1","Park & Ride","-37.95079511","145.15502432","3","vic:rail:SPG","","Level 0",""
"vic:rail:SPG_TX1","Taxi Zone","-37.94962643","145.15348303","3","vic:rail:SPG","","Level 0",""
"vic:rail:SPT","Spotswood Railway Station","-37.83063888","144.88593345","1","","1","",""
"vic:rail:SSS","Southern Cross Railway Station","-37.81866310","144.95277706","1","","1","",""
"vic:rail:STL","State Library Railway Station","-37.80943693","144.96327750","1","","1","",""
